date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:05	64157/64157	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:55%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USMI0660	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMb74e.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:05	64158/64158	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:55%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USVT0147	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM9be0.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:05	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.77.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:07	64113/64113	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:56%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USFL0244	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMe84c.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:07	64168/64168	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:56%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USMS0255	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM181a.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:07	64125/64125	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:56%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USTX0166	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM6f53.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:09	64160/64160	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:59%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USNM0046	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM52bb.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:09	64174/64174	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:59%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USTX0003	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM7dc5.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:09	64159/64159	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:59%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USFL0479	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM4f2b.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:09	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.78.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:11	64173/64173	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:00%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USIA0129	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMf4cc.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:11	64157/64157	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:00%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USMN0064	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM4af2.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:11	64153/64153	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:00%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USND0088	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM3a93.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:13	64182/64182	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:03%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USSD0001	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMd4ae.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:13	64177/64177	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:03%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USNE0366	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM5eab.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:13	64173/64173	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:04%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USKS0629	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMc8d6.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:13	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.79.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:15	64177/64177	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:05%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USKS0126	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM4541.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:15	64176/64176	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:05%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USIL0974	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM8602.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:15	64177/64177	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:05%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USCO0105	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMd56f.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:17	64172/64172	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:07%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USNV0025	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMc5ea.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:17	64178/64178	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:07%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USWY0143	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM91f4.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:17	64166/64166	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:07%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USMT0163	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMf61a.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:17	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.7a.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:19	64173/64173	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:08%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USNV0076	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM4b3d.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:19	64173/64173	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:08%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USID0156	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM4a3a.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:20	64179/64179	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:08%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USOR0344	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKMcf74.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:21	64161/64161	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:10%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USWA0487	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM1e5d.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:21	64181/64181	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:10%20GMT	http://96.8.93.198/National/Radar/OneKM.aspx?location=USNM0170	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKM477b.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:23	68795/68795	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:11%20GMT	http://96.8.93.198/National/Radar/OneKm.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/OneKm-2.html	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:56:23	158/158	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202019%2020:56:12%20GMT	http://96.8.93.198/National/Nexrad	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Nexrad.7b.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:23	59745/59745	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:12%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USAL0375	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrobdea.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:23	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.7c.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:24	59748/59748	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:14%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USAR0336	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro1412.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:24	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.7d.delayed	(from http://96.8.93.198/National/Nexrad/BaseReflectivity.aspx)
16:56:25	59746/59746	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:15%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USCA0139	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro822e.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:25	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:15%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USAZ0166	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro80a1.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:26	59747/59747	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:15%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USCA0082	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrofe42.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:26	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:16%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USCO0105	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrod56f.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:26	59748/59748	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:16%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USCT0094	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro28bc.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:27	59759/59759	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:18%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USDC0001	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro4be2.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:27	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.7e.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:28	59748/59748	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:19%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USFL0228	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrof4df.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:28	59741/59741	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:18%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USFL0316	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro399b.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:29	59743/59743	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:19%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USFL0372	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metroc8e9.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:29	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.7f.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:29	59743/59743	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:20%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USGA0028	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro81c4.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:29	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:20%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USGA0132	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro6104.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:30	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.80.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:31	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:21%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USIL0302	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrocd06.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:31	59739/59739	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:21%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USID0025	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro2e68.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:32	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:22%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USIL0225	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro4095.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:32	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.81.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:33	59745/59745	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:22%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USIL1013	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro71fd.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:33	59747/59747	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:23%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USIL1114	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro377e.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:34	59746/59746	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:23%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USIN0190	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro9e14.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:34	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.82.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:35	59742/59742	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:25%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USKS0620	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro11ba.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:35	59750/59750	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:25%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USLA0335	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrob299.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:36	59749/59749	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:26%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USLA0338	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro87a3.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:36	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.83.delayed	(from http://96.8.93.198/National/Nexrad/RadialVelocity.aspx)
16:56:37	59748/59748	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:27%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMA0046	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrobc62.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:37	59756/59756	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:27%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMA0432	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrobcb9.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:38	59742/59742	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:28%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USME0328	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro1831.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:39	59752/59752	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:29%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNH0136	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro8596.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:39	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:29%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMI0229	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrob1d2.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:40	59749/59749	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:30%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMI0344	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro6785.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:40	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.84.delayed	(from http://96.8.93.198/National/Surface/Default.aspx)
16:56:41	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:31%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMI0593	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro02b8.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:41	59751/59751	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:30%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMN0842	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro437c.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:42	59747/59747	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:31%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMO0460	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro6739.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:42	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.85.delayed	(from http://96.8.93.198/National/Surface/Default.aspx)
16:56:42	59748/59748	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:33%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMO0787	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro1bad.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:42	59747/59747	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:33%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USMT0146	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metroe884.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:42	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.86.delayed	(from http://96.8.93.198/National/Surface/Default.aspx)
16:56:43	59745/59745	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:34%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNV0049	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro09cc.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:43	59746/59746	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:34%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USND0115	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro0c34.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:43	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.87.delayed	(from http://96.8.93.198/National/Surface/Default.aspx)
16:56:44	59742/59742	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:34%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNE0363	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro8538.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:44	59743/59743	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:35%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY0011	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro4c4d.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:44	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.88.delayed	(from http://96.8.93.198/National/Surface/Default.aspx)
16:56:45	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:35%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY0181	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro54b4.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:45	59745/59745	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:35%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY0996	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro0d21.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:45	59744/59744	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:36%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY1067	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrob00a.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:46	59741/59741	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:36%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY1476	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro5136.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:47	59746/59746	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:37%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USNY1525	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metro553e.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:47	59741/59741	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:56:37%20GMT	http://96.8.93.198/National/Radar/Metro.aspx?location=USOH0195	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Metrob9c7.html	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:56:47	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.89.delayed	(from http://96.8.93.198/National/Surface/Current.aspx)
